pid,lower_bound,upper_bound,actual_value,predicted_value,is_anomaly
3Y9Gx5llyC,0.28894339193677077,1.4415425280632292,1.1900000000000004,0.86524296,False
3Y9Gx5llyC,0.28894339193677077,1.4415425280632292,0.52,0.86524296,False
3Y9Gx5llyC,0.28894339193677077,1.4415425280632292,0.2499999999999999,0.86524296,True
3Y9Gx5llyC,0.28894339193677077,1.4415425280632292,1.520000000000001,0.86524296,True
3Y9Gx5llyC,0.28894339193677077,1.4415425280632292,0.4199999999999992,0.86524296,False
3Y9Gx5llyC,0.28894339193677077,1.4415425280632292,0.9199999999999996,0.86524296,False
3Y9Gx5llyC,0.3482573319367708,1.5008564680632293,1.12,0.9245569,False
3Y9Gx5llyC,0.4031224619367708,1.5557215980632293,0.91,0.97942203,False
3Y9Gx5llyC,0.3664509319367708,1.5190500680632293,1.0700000000000005,0.9427505,False
3Y9Gx5llyC,0.3069652719367708,1.4595644080632293,0.5900000000000001,0.88326484,False
3Y9Gx5llyC,0.3344722819367708,1.4870714180632292,0.5,0.91077185,False
3Y9Gx5llyC,0.3316467819367708,1.4842459180632293,0.4800000000000001,0.90794635,False
3Y9Gx5llyC,0.3857739319367708,1.5383730680632293,0.6800000000000002,0.9620735,False
3Y9Gx5llyC,-0.031540118063229206,1.1210590180632294,-0.1699999999999998,0.54475945,True
3Y9Gx5llyC,0.2378824719367708,1.3904816080632294,0.6399999999999999,0.81418204,False
3Y9Gx5llyC,-0.2636910880632292,0.8889080480632292,-0.3900000000000002,0.31260848,True
3Y9Gx5llyC,0.06954459193677076,1.2221437280632292,0.0600000000000002,0.64584416,True
3Y9Gx5llyC,-0.08219356806322925,1.0704055680632292,0.1500000000000002,0.494106,False
3Y9Gx5llyC,0.2400752719367708,1.3926744080632294,0.25,0.81637484,False
3Y9Gx5llyC,0.17669527193677081,1.3292944080632294,0.7400000000000001,0.75299484,False
3Y9Gx5llyC,0.2529098819367708,1.4055090180632293,1.15,0.82920945,False
3Y9Gx5llyC,0.6878645319367707,1.8404636680632291,1.6700000000000004,1.2641641,False
3Y9Gx5llyC,1.0396821319367708,2.1922812680632293,2.34,1.6159817,True
3Y9Gx5llyC,1.1910877319367708,2.3436868680632292,2.2099999999999995,1.7673873,False
3Y9Gx5llyC,1.6624757319367707,2.8150748680632294,2.9799999999999995,2.2387753,True
3Y9Gx5llyC,2.1372294319367704,3.2898285680632293,3.4399999999999995,2.713529,True
3Y9Gx5llyC,3.4296470319367707,4.582246168063229,4.25,4.0059466,False
3Y9Gx5llyC,4.6673589319367705,5.819958068063229,4.82,5.2436585,False
3Y9Gx5llyC,5.964704431936771,7.117303568063229,6.24,6.541004,False
3Y9Gx5llyC,5.8932791319367706,7.045878268063229,6.04,6.4695787,False
3Y9Gx5llyC,6.020771431936771,7.173370568063229,6.34,6.597071,False
3Y9Gx5llyC,6.011361431936771,7.163960568063229,6.315,6.587661,False
3Y9Gx5llyC,5.9961677319367706,7.148766868063229,6.424999999999999,6.5724673,False
3Y9Gx5llyC,6.062197831936771,7.214796968063229,6.634999999999999,6.6384974,False
3Y9Gx5llyC,5.982644431936771,7.135243568063229,6.405,6.558944,False
3Y9Gx5llyC,6.324770431936771,7.477369568063229,7.555,6.90107,True
3Y9Gx5llyC,6.393056431936771,7.545655568063229,8.035,6.969356,True
3Y9Gx5llyC,6.320729831936771,7.473328968063229,7.524999999999999,6.8970294,True
3Y9Gx5llyC,6.266923431936771,7.419522568063229,7.095,6.843223,False
3Y9Gx5llyC,6.145870431936771,7.298469568063229,6.615,6.72217,False
3Y9Gx5llyC,6.007973431936771,7.160572568063229,6.355,6.584273,False
3Y9Gx5llyC,5.6706911319367705,6.823290268063229,5.760000000000001,6.2469907,False
3Y9Gx5llyC,5.347291131936771,6.499890268063229,5.360000000000001,5.9235907,False
3Y9Gx5llyC,4.609223031936771,5.761822168063229,4.590000000000001,5.1855226,True
3Y9Gx5llyC,3.876628431936771,5.029227568063229,4.150000000000001,4.452928,False
3Y9Gx5llyC,2.971446131936771,4.124045268063229,3.700000000000001,3.5477457,False
3Y9Gx5llyC,1.2379801319367707,2.390579268063229,2.38,1.8142797,False
3Y9Gx5llyC,1.2282598319367708,2.3808589680632295,2.51,1.8045594,True
3Y9Gx5llyC,3.083912231936771,4.236511368063229,4.070000000000001,3.6602118,False
3Y9Gx5llyC,3.9978714319367707,5.150470568063229,4.64,4.574171,False
3Y9Gx5llyC,4.765693731936771,5.918292868063229,4.929999999999999,5.3419933,False
3Y9Gx5llyC,5.721065431936771,6.873664568063229,5.8,6.297365,False
3Y9Gx5llyC,5.791478731936771,6.944077868063229,6.02,6.3677783,False
3Y9Gx5llyC,6.222798431936771,7.375397568063229,7.04,6.799098,False
3Y9Gx5llyC,6.2135954319367706,7.366194568063229,6.96,6.789895,False
3Y9Gx5llyC,6.220121031936771,7.372720168063229,7.007878787878787,6.7964206,False
3Y9Gx5llyC,6.240538431936771,7.393137568063229,7.103636363636363,6.816838,False
3Y9Gx5llyC,6.251046431936771,7.403645568063229,7.199393939393938,6.827346,False
3Y9Gx5llyC,6.263359431936771,7.415958568063229,7.295151515151514,6.839659,False
3Y9Gx5llyC,6.286677931936771,7.439277068063229,7.39090909090909,6.8629775,False
3Y9Gx5m31G,2.641450271423867,4.545808528576134,2.2100000000000004,3.5936294,True
3Y9Gx5m31G,2.641450271423867,4.545808528576134,2.860000000000001,3.5936294,False
3Y9Gx5m31G,2.641450271423867,4.545808528576134,3.01,3.5936294,False
