pid,lower_bound,upper_bound,actual_value,predicted_value,is_anomaly
3m8ox4pDb7,0.30159712,0.46494848,0.38731257208765846,0.3832728,False
3m8ox4pDb7,0.3417657,0.50511706,0.39146482122260656,0.42344138,False
3m8ox4pDb7,0.36358112,0.5269325,0.36885813148788915,0.4452568,False
3m8ox4pDb7,0.33271462,0.49606597,0.3693194925028834,0.4143903,False
3m8ox4pDb7,0.34187287,0.5052242,0.40207612456747394,0.42354855,False
3m8ox4pDb7,0.34922826,0.5125796,0.4149942329873124,0.43090394,False
3m8ox4pDb7,0.35230726,0.5156587,0.4246828143021913,0.43398297,False
3m8ox4pDb7,0.3517751,0.51512647,0.4173010380622836,0.4334508,False
3m8ox4pDb7,0.3522455,0.51559687,0.4136101499423297,0.4339212,False
3m8ox4pDb7,0.35462308,0.5179745,0.4292964244521336,0.4362988,False
3m8ox4pDb7,0.35910767,0.52245903,0.4468281430219145,0.44078335,False
3m8ox4pDb7,0.36589676,0.5292481,0.45282583621683953,0.44757244,False
3m8ox4pDb7,0.37475127,0.5381026,0.47358708189158,0.45642695,False
3m8ox4pDb7,0.38537347,0.54872483,0.4851211072664358,0.46704915,False
3m8ox4pDb7,0.3976292,0.56098056,0.46712802768166073,0.47930488,False
3m8ox4pDb7,0.41135472,0.57470614,0.4809688581314877,0.49303043,False
3m8ox4pDb7,0.4263867,0.58973813,0.4892733564013839,0.5080624,False
3m8ox4pDb7,0.44241518,0.6057666,0.5128027681660898,0.5240909,False
3m8ox4pDb7,0.45900023,0.62235165,0.5450980392156861,0.54067594,False
3m8ox4pDb7,0.47578204,0.63913345,0.5437139561707034,0.55745775,False
3m8ox4pDb7,0.4923615,0.6557129,0.5487889273356399,0.5740372,False
3m8ox4pDb7,0.5081644,0.6715158,0.6013840830449825,0.5898401,False
3m8ox4pDb7,0.52291983,0.68627125,0.6179930795847749,0.60459554,False
3m8ox4pDb7,0.5366502,0.7000016,0.586620530565167,0.6183259,False
3m8ox4pDb7,0.5492848,0.71263623,0.6221453287197231,0.6309605,False
3m8ox4pDb7,0.5609819,0.72433335,0.634140715109573,0.64265764,False
3m8ox4pDb7,0.57199514,0.73534656,0.634140715109573,0.65367085,False
3m8ox4pDb7,0.5825223,0.7458737,0.6373702422145326,0.664198,False
3m8ox4pDb7,0.59277755,0.75612897,0.6438292964244519,0.67445326,False
